,time,ligand_off_rate,dimer_off_rate,ZtSH2_clearance
250,125.02083680613435,8.333333333333334,0.15384615384615385,0.23779382526667367
251,125.52092015335889,8.333333333333334,0.15384615384615385,0.23797744581151986
252,126.02100350058342,8.333333333333334,0.15384615384615385,0.238160782323327
253,126.52108684780796,8.333333333333334,0.15384615384615385,0.23834383531298234
254,127.0211701950325,8.333333333333334,0.15384615384615385,0.2385266052883795
255,127.52125354225704,8.333333333333334,0.15384615384615385,0.23870909275754318
256,128.02133688948157,8.333333333333334,0.15384615384615385,0.23889129822680838
257,128.52142023670612,8.333333333333334,0.15384615384615385,0.2390732222015084
258,129.02150358393064,8.333333333333334,0.15384615384615385,0.23925486518597497
259,129.52158693115518,8.333333333333334,0.15384615384615385,0.23943622768353748
260,130.02167027837973,8.333333333333334,0.15384615384615385,0.23961731019652394
261,130.52175362560425,8.333333333333334,0.15384615384615385,0.23979811321951552
262,131.0218369728288,8.333333333333334,0.15384615384615385,0.23997863725237742
263,131.52192032005334,8.333333333333334,0.15384615384615385,0.2401588827975912
264,132.0220036672779,8.333333333333334,0.15384615384615385,0.24033885035294925
265,132.5220870145024,8.333333333333334,0.15384615384615385,0.24051854041521384
266,133.02217036172695,8.333333333333334,0.15384615384615385,0.24069795348011785
267,133.5222537089515,8.333333333333334,0.15384615384615385,0.2408770900423651
268,134.022337056176,8.333333333333334,0.15384615384615385,0.24105595059562923
269,134.52242040340056,8.333333333333334,0.15384615384615385,0.24123453563255468
270,135.0225037506251,8.333333333333334,0.15384615384615385,0.24141284564475643
271,135.52258709784962,8.333333333333334,0.15384615384615385,0.24159088112281968
272,136.02267044507417,8.333333333333334,0.15384615384615385,0.24176864255244193
273,136.52275379229872,8.333333333333334,0.15384615384615385,0.24194613041420832
274,137.02283713952326,8.333333333333334,0.15384615384615385,0.2421233452026596
275,137.52292048674778,8.333333333333334,0.15384615384615385,0.24230028740362708
276,138.02300383397233,8.333333333333334,0.15384615384615385,0.24247695750187806
277,138.52308718119687,8.333333333333334,0.15384615384615385,0.24265335598111681
278,139.0231705284214,8.333333333333334,0.15384615384615385,0.24282948332398388
279,139.52325387564593,8.333333333333334,0.15384615384615385,0.24300534001205673
280,140.02333722287048,8.333333333333334,0.15384615384615385,0.24318092652584888
281,140.523420570095,8.333333333333334,0.15384615384615385,0.24335624334481112
282,141.02350391731954,8.333333333333334,0.15384615384615385,0.24353129094732995
283,141.5235872645441,8.333333333333334,0.15384615384615385,0.24370606981072926
284,142.0236706117686,8.333333333333334,0.15384615384615385,0.24388058041638158
285,142.52375395899315,8.333333333333334,0.15384615384615385,0.24405482323606725
286,143.0238373062177,8.333333333333334,0.15384615384615385,0.2442287987440961
287,143.52392065344225,8.333333333333334,0.15384615384615385,0.24440250741377606
288,144.02400400066676,8.333333333333334,0.15384615384615385,0.24457594971736388
289,144.5240873478913,8.333333333333334,0.15384615384615385,0.2447491261260648
290,145.02417069511586,8.333333333333334,0.15384615384615385,0.2449220371100333
291,145.52425404234037,8.333333333333334,0.15384615384615385,0.24509468313837224
292,146.02433738956492,8.333333333333334,0.15384615384615385,0.24526706467913373
293,146.52442073678947,8.333333333333334,0.15384615384615385,0.24543918219931807
294,147.02450408401398,8.333333333333334,0.15384615384615385,0.245611036164875
295,147.52458743123853,8.333333333333334,0.15384615384615385,0.24578262704891582
296,148.02467077846308,8.333333333333334,0.15384615384615385,0.24595395531427905
297,148.52475412568762,8.333333333333334,0.15384615384615385,0.24612502142098347
298,149.02483747291214,8.333333333333334,0.15384615384615385,0.24629582583134932
299,149.52492082013669,8.333333333333334,0.15384615384615385,0.24646636900667607
300,150.02500416736123,8.333333333333334,0.15384615384615385,0.24663665140724167
301,150.52508751458575,8.333333333333334,0.15384615384615385,0.2468066734923031
302,151.0251708618103,8.333333333333334,0.15384615384615385,0.24697643572009628
303,151.52525420903484,8.333333333333334,0.15384615384615385,0.24714593854783581
304,152.02533755625936,8.333333333333334,0.15384615384615385,0.24731518243171552
305,152.5254209034839,8.333333333333334,0.15384615384615385,0.24748416782690774
306,153.02550425070845,8.333333333333334,0.15384615384615385,0.24765289519194505
307,153.52558759793297,8.333333333333334,0.15384615384615385,0.24782136498583626
308,154.02567094515751,8.333333333333334,0.15384615384615385,0.24798957765483173
309,154.52575429238206,8.333333333333334,0.15384615384615385,0.2481575336506053
310,155.0258376396066,8.333333333333334,0.15384615384615385,0.24832523342384072
311,155.52592098683112,8.333333333333334,0.15384615384615385,0.24849267742423176
312,156.02600433405567,8.333333333333334,0.15384615384615385,0.24865986610048216
313,156.52608768128022,8.333333333333334,0.15384615384615385,0.24882679990030554
314,157.02617102850473,8.333333333333334,0.15384615384615385,0.24899347927042573
315,157.52625437572928,8.333333333333334,0.15384615384615385,0.24915990465657634
316,158.02633772295383,8.333333333333334,0.15384615384615385,0.24932607650350117
317,158.52642107017834,8.333333333333334,0.15384615384615385,0.24949199525643467
318,159.0265044174029,8.333333333333334,0.15384615384615385,0.24965766138440454
319,159.52658776462744,8.333333333333334,0.15384615384615385,0.24982307530723358
320,160.02667111185195,8.333333333333334,0.15384615384615385,0.24998823746620774
321,160.5267544590765,8.333333333333334,0.15384615384615385,0.2501531483016401
322,161.02683780630105,8.333333333333334,0.15384615384615385,0.2503178082528716
323,161.5269211535256,8.333333333333334,0.15384615384615385,0.2504822177582699
324,162.0270045007501,8.333333333333334,0.15384615384615385,0.25064637725523076
325,162.52708784797466,8.333333333333334,0.15384615384615385,0.25081028718017695
326,163.0271711951992,8.333333333333334,0.15384615384615385,0.2509739479685587
327,163.52725454242372,8.333333333333334,0.15384615384615385,0.2511373600548537
328,164.02733788964827,8.333333333333334,0.15384615384615385,0.251300523872567
329,164.5274212368728,8.333333333333334,0.15384615384615385,0.25146343985423103
330,165.02750458409733,8.333333333333334,0.15384615384615385,0.2516261084314056
331,165.52758793132188,8.333333333333334,0.15384615384615385,0.25178853003467805
332,166.02767127854642,8.333333333333334,0.15384615384615385,0.251950705093663
333,166.52775462577097,8.333333333333334,0.15384615384615385,0.2521126340370023
334,167.02783797299548,8.333333333333334,0.15384615384615385,0.2522743172923657
335,167.52792132022003,8.333333333333334,0.15384615384615385,0.2524357552864499
336,168.02800466744458,8.333333333333334,0.15384615384615385,0.252596948495757
337,168.5280880146691,8.333333333333334,0.15384615384615385,0.25275789731281556
